city,pctPoverty,meanRisk
"Denver, CO",0.12945335871634484,0.10976881254221205
"Denver, CO",0.10737279335410177,0.0440914349021096
"Denver, CO",0.1217018469656992,0.057867029471054335
"Denver, CO",0.08289676425269646,0.029339439812571273
"Denver, CO",0.02391304347826087,0.015733485404866968
"Denver, CO",0.08145275035260931,0.03129588167215069
"Denver, CO",0.07163053722902922,0.021059710001480988
"Denver, CO",0.02010516548097742,0.01765918259914418
"Denver, CO",0.010071942446043165,0.007341290275748332
"Denver, CO",0.05625657202944269,0.0017615972355647623
"Denver, CO",0.26157595450852966,0.01638982825547769
"Denver, CO",0.170080142475512,0.0141984686961802
"Denver, CO",0.20262390670553937,0.05527811793589119
"Denver, CO",0.1746682750301568,0.09239382874832033
"Denver, CO",0.03527336860670194,0.03137646473743572
"Denver, CO",0.12629574783160566,0.014307970072543131
"Denver, CO",0.03689392995138976,0.061456361798346744
"Denver, CO",0.022907239819004523,0.04245559103055341
"Denver, CO",0.07133757961783439,0.06618287093025065
"Denver, CO",0.04473950064944436,0.12843668259742286
"Denver, CO",0.03333900323184215,0.016331257675958295
"Denver, CO",0.04299947561615102,0.08305835293033866
"Denver, CO",0.023464163822525596,0.041076601790026035
"Denver, CO",0.04665216340343244,0.010817765985449136
"Denver, CO",0.03860355824102048,0.01942524861070926
"Denver, CO",0.015501839201261167,0.006637849485827563
"Denver, CO",0.02350388718134153,0.007260202651445475
"Denver, CO",0.06796536796536796,0.04689527865774904
"Denver, CO",0.049510193275086045,0.024550766978659436
"Denver, CO",0.05879506411807404,0.010599216482964819
"Denver, CO",0.06651884700665188,0.007219861965751664
"Denver, CO",0.06485516534221994,0.00860564592776868
"Denver, CO",0.28936170212765955,0.00614651521667346
"Denver, CO",0.020991865652059828,0.008220504511579772
"Denver, CO",0.1157079281358167,0.011077536141841189
"Denver, CO",0.2977933143980773,0.022265488741727176
"Denver, CO",0.25447112927950943,0.024907225627206556
"Denver, CO",0.3360058309037901,0.040876750837088215
"Denver, CO",0.24032,0.036198869187273296
"Denver, CO",0.13146305659761867,0.021582610807780848
"Denver, CO",0.24845841479921793,0.03649993526869206
"Denver, CO",0.09927692007035373,0.01993887577639956
"Denver, CO",0.16628939578617447,0.01859716668229975
"Denver, CO",0.024595687331536387,0.03573511504323521
"Denver, CO",0.0970414201183432,0.008158256799742252
"Denver, CO",0.10630975143403441,0.01119237435247486
"Denver, CO",0.1605577689243028,0.010056888295365763
"Denver, CO",0.02740476842970677,0.004046606553075329
"Denver, CO",0.12616279069767442,0.004484050104360355
"Denver, CO",0.06439169139465875,0.005217998290090842
"Denver, CO",0.10510046367851623,0.007928713099105466
"Denver, CO",0.12360211889346674,0.019101061156614692
"Denver, CO",0.11071652391894715,0.014117355662262847
"Denver, CO",0.06741573033707865,2.3606604148471367e-4
"Denver, CO",0.02938418255704908,1.48847576982034e-4
"Denver, CO",0.15059952038369304,3.400190147263176e-4
"Denver, CO",0.09060159458806474,0.0023854700708766216
"Denver, CO",0.07194560210572494,7.978558081481799e-4
"Denver, CO",0.2773604060913706,5.005909791845297e-4
